umap_n_components,umap_n_neighbors,umap_min_dist,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_epsilon,n_clusters,n_outliers,outlier_pct,silhouette,dbcv,avg_persistence,score
2,5,0.2,12,3,0.1,3,33,28.947368421052634,0.10224135965108871,0.2563359577828488,0.09683365401285753,0.5099758502186975
2,5,0.2,12,3,0.05,3,33,28.947368421052634,0.10224135965108871,0.2563359577828488,0.09683365401285753,0.5099758502186975
2,5,0.2,12,3,0.2,3,33,28.947368421052634,0.10224135965108871,0.2563359577828488,0.09683365401285753,0.5099758502186975
2,5,0.2,15,3,0.3,3,33,28.947368421052634,0.10224135965108871,0.2563359577828488,0.09271656530969664,0.5099758502186975
2,5,0.2,12,3,0.0,3,33,28.947368421052634,0.10224135965108871,0.2563359577828488,0.09683365401285753,0.5099758502186975
2,5,0.2,12,3,0.3,3,33,28.947368421052634,0.10224135965108871,0.2563359577828488,0.09683365401285753,0.5099758502186975
2,5,0.2,15,3,0.05,3,33,28.947368421052634,0.10224135965108871,0.2563359577828488,0.09271656530969664,0.5099758502186975
2,5,0.2,15,3,0.0,3,33,28.947368421052634,0.10224135965108871,0.2563359577828488,0.09271656530969664,0.5099758502186975
2,5,0.2,15,3,0.1,3,33,28.947368421052634,0.10224135965108871,0.2563359577828488,0.09271656530969664,0.5099758502186975
2,5,0.2,15,3,0.2,3,33,28.947368421052634,0.10224135965108871,0.2563359577828488,0.09271656530969664,0.5099758502186975
2,10,0.0,15,5,0.05,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.16277757706992965,0.504881443008541
2,10,0.0,15,5,0.0,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.16277757706992965,0.504881443008541
2,10,0.0,12,5,0.1,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.16408166712876282,0.504881443008541
2,10,0.0,12,5,0.05,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.16408166712876282,0.504881443008541
2,10,0.0,8,5,0.1,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.15374511120758602,0.504881443008541
